"Date","Price","Open","High","Low","Vol.","Change %"
"03/22/2018","26.2671","26.0720","26.3270","26.0574","","0.75%"
"03/21/2018","26.0711","26.2685","26.2950","26.0139","","-0.76%"
"03/20/2018","26.2704","26.2347","26.3729","26.1965","","0.14%"
"03/19/2018","26.2347","26.0386","26.5076","26.0386","","0.70%"
"03/16/2018","26.0535","26.0611","26.2170","25.9980","","-0.04%"
"03/15/2018","26.0629","25.9458","26.1876","25.8641","","0.45%"
"03/14/2018","25.9458","25.9771","26.0333","25.8520","","-0.12%"
"03/13/2018","25.9771","25.8482","26.0508","25.7679","","0.50%"
"03/12/2018","25.8472","25.7682","25.9692","25.7598","","0.30%"
"03/09/2018","25.7702","25.7743","25.8475","25.6176","","-0.01%"
"03/08/2018","25.7739","26.0153","26.0452","25.6863","","-0.92%"
"03/07/2018","26.0144","26.0234","26.2890","25.9943","","-0.03%"
"03/06/2018","26.0234","26.0309","26.0832","25.8792","","-0.03%"
"03/05/2018","26.0309","25.9301","26.2213","25.9301","","0.30%"
"03/02/2018","25.9534","25.9544","26.1942","25.9106","","0.00%"
"03/01/2018","25.9544","25.9252","26.0513","25.8336","","0.11%"
"02/28/2018","25.9252","26.2130","26.2292","25.8718","","-1.09%"
"02/27/2018","26.2111","26.0901","26.2358","25.9958","","0.46%"
"02/26/2018","26.0901","25.9236","26.1983","25.9140","","0.78%"
"02/23/2018","25.8888","25.9688","26.0351","25.8713","","-0.35%"
"02/22/2018","25.9800","26.2199","26.2346","25.9652","","-0.91%"
"02/21/2018","26.2180","26.1846","26.2709","25.9794","","0.14%"
"02/20/2018","26.1818","25.9560","26.2164","25.8612","","0.87%"
"02/19/2018","25.9569","25.9909","25.9993","25.8777","","-0.19%"
"02/16/2018","26.0053","26.0850","26.1799","25.9053","","-0.30%"
"02/15/2018","26.0840","26.0264","26.1156","25.9113","","0.25%"
"02/14/2018","26.0181","25.9320","26.0332","25.7141","","0.35%"
"02/13/2018","25.9274","25.7419","25.9383","25.7100","","0.72%"
"02/12/2018","25.7429","25.8713","25.9234","25.6795","","-0.57%"
"02/09/2018","25.8900","26.2910","26.3546","25.8079","","-1.53%"
"02/08/2018","26.2910","26.1000","26.5050","26.0126","","0.75%"
"02/07/2018","26.0944","25.9498","26.1081","25.8215","","0.56%"
"02/06/2018","25.9498","26.2146","26.4696","25.9139","","-1.00%"
"02/05/2018","26.2127","26.2722","26.3689","26.0023","","-0.20%"
"02/02/2018","26.2654","26.1730","26.3440","26.1263","","0.35%"
"02/01/2018","26.1749","26.3981","26.5764","26.0876","","-0.84%"
"01/31/2018","26.3971","26.5572","26.6026","26.2833","","-0.59%"
"01/30/2018","26.5544","26.1945","26.5795","26.1204","","1.37%"
"01/29/2018","26.1955","26.1751","26.2939","26.0124","","0.01%"
"01/26/2018","26.1934","26.3196","26.4858","26.1155","","-0.45%"
"01/25/2018","26.3112","26.3547","26.4671","26.0951","","-0.15%"
"01/24/2018","26.3503","26.1716","26.4057","26.1568","","0.68%"
"01/23/2018","26.1735","26.1337","26.3922","26.0970","","0.15%"
"01/22/2018","26.1337","25.8209","26.1855","25.8030","","1.36%"
"01/19/2018","25.7818","25.8554","25.9485","25.6951","","-0.27%"
"01/18/2018","25.8507","25.8772","26.0704","25.7991","","-0.10%"
"01/17/2018","25.8773","25.8886","25.9603","25.6948","","-0.05%"
"01/16/2018","25.8892","26.0046","26.0450","25.7908","","-0.45%"
"01/15/2018","26.0055","26.1368","26.1835","25.8839","","-0.52%"
"01/12/2018","26.1410","26.0884","26.2246","25.9455","","0.20%"
"01/11/2018","26.0884","26.0622","26.2965","25.9820","","0.12%"
"01/10/2018","26.0564","26.0511","26.2346","25.9027","","0.03%"
"01/09/2018","26.0492","26.0902","26.1806","25.9618","","-0.14%"
"01/08/2018","26.0845","26.0292","26.1323","25.9442","","0.21%"
"01/05/2018","26.0296","26.1401","26.3033","26.0044","","-0.43%"
"01/04/2018","26.1431","26.1529","26.2562","26.0021","","-0.04%"
"01/03/2018","26.1538","26.5546","26.5723","26.1228","","-1.50%"
"01/02/2018","26.5527","26.5558","26.6057","26.3524","","0.02%"
"01/01/2018","26.5479","26.5601","26.5853","26.5178","","-0.05%"
"12/29/2017","26.5601","26.5086","26.6824","26.4378","","0.21%"
"12/28/2017","26.5056","26.3787","26.6075","26.3652","","0.48%"
"12/27/2017","26.3787","26.5702","26.6540","26.3626","","-0.72%"
"12/26/2017","26.5701","26.3915","26.6463","26.1022","","0.68%"
"12/25/2017","26.3905","26.3590","26.4512","26.3551","","0.09%"
"12/22/2017","26.3669","26.0562","26.4385","25.9842","","1.19%"
"12/21/2017","26.0562","25.6887","26.1369","25.6786","","1.43%"
"12/20/2017","25.6897","25.7113","25.8459","25.6748","","-0.09%"
"12/19/2017","25.7122","25.5375","25.7509","25.4326","","0.68%"
