date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2023-07-31,44,0.29706806,0.38179684,0.3211351,-0.08472881,0.6915958,0.97233284,0.29545454545454547,0.36363636363636365,-0.06819794289767742,-0.014686626847833395,-0.016530864313244825,-0.08869984870155652,0.08293920743484683,0.6923076923076923
2023-08-01,206,0.2699093,0.47106022,0.2590305,-0.20115092,0.6892062,0.97565335,0.27184466019417475,0.4854368932038835,-0.09172086231410503,-0.01832910319790244,-0.10943006165325642,-0.15893055498600006,0.10270131326118696,3.6818181818181817
2023-08-31,71,0.2849264,0.3426002,0.37247342,-0.057673797,0.64617574,0.97287726,0.28169014084507044,0.323943661971831,-0.10498485341668129,-0.015040962677448987,0.04731105640530586,-0.11451784272988637,0.08999477133529868,-0.6553398058252426
2023-09-01,179,0.28733444,0.3456342,0.36703137,-0.05829976,0.61741817,0.97424865,0.27932960893854747,0.329608938547486,-0.11855304464697838,-0.03347989702597261,0.0602532833814621,-0.10570816074808438,0.07165723706263552,1.5211267605633805
2023-09-28,7,0.2951793,0.17602131,0.5287994,0.11915798,0.59304386,0.9667587,0.2857142857142857,0.14285714285714285,-0.05653906241059303,-0.023081077728420496,0.17569703981280327,0.0010614730417728424,0.1146528343488238,-0.9608938547486033
2023-09-29,155,0.29852384,0.34485918,0.35661697,-0.046335354,0.64377177,0.9721372,0.2967741935483871,0.34838709677419355,-0.04886037185788154,-0.020725589711219072,0.002525017410516736,0.004840953896443049,0.11357346983136618,21.142857142857142
2023-09-30,49,0.24811769,0.311805,0.44007733,-0.063687325,0.5606304,0.96742165,0.24489795918367346,0.2653061224489796,-0.021367651969194414,-0.032607998419553044,-0.04231967255473137,0.0030450994769732156,0.07880975546737028,-0.6838709677419355
2023-10-01,39,0.2715053,0.3317799,0.39671478,-0.060274575,0.5767581,0.97256154,0.28205128205128205,0.28205128205128205,-0.02188780754804611,-0.03379158610478043,-0.038386767357587816,-0.056765751292308174,0.07911727040086428,-0.20408163265306123
2023-10-31,64,0.30917373,0.39604926,0.29477704,-0.08687552,0.6606966,0.973104,0.3125,0.359375,-0.02760295942425728,-0.03559753792360425,-0.059272561222314835,-0.07027914002537727,0.08332530764741622,0.641025641025641
2023-11-01,186,0.23723917,0.3750272,0.38773364,-0.13778804,0.6113116,0.9746055,0.23118279569892472,0.3763440860215054,-0.07899216338992118,-0.037817226443439725,-0.05879587903618813,-0.09497937932610512,0.03595189875015596,1.90625
2023-11-30,98,0.35497957,0.26702014,0.3780003,0.08795941,0.639736,0.9755504,0.336734693877551,0.2755102040816326,-0.052133210748434064,-0.03966517606750131,0.14009261950850488,-0.04556805143753687,0.08421623905610628,-0.4731182795698925
2023-12-01,152,0.30360982,0.3135252,0.38286498,-0.009915374,0.6117385,0.97184193,0.2894736842105263,0.3092105263157895,-0.041378820687532424,-0.04711959781125188,0.03146344646811485,-0.019914669295152027,0.08579053463402098,0.5510204081632653
2023-12-27,20,0.3048045,0.2841918,0.41100368,0.020612707,0.61153936,0.9639381,0.3,0.25,-0.025201364234089852,-0.05331151280552149,0.04581407159566879,0.03288558063407739,0.08890642955805039,-0.868421052631579
2023-12-28,92,0.260518,0.32442766,0.41505432,-0.06390964,0.5640213,0.97103757,0.2608695652173913,0.31521739130434784,-0.020608188584446907,-0.062039261870086196,-0.043301453813910484,-0.017737436418732006,0.08544962812024247,3.5999999999999996
2023-12-29,84,0.30919296,0.30967385,0.38113317,-0.00048090797,0.6349056,0.97047395,0.32142857142857145,0.27380952380952384,0.0068532383069396016,-0.059956561168655755,-0.007334146276116371,-0.014592614335318407,0.05502248455769822,-0.08695652173913049
2023-12-30,15,0.13088845,0.32056752,0.54854405,-0.18967906,0.44455445,0.9632602,0.06666666666666667,0.26666666666666666,-0.04867445472627878,-0.054466495057567954,-0.14100460167974233,-0.08468986892451842,0.08476438482526374,-0.8214285714285714
